entity,n-revs
vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_engine.py,1
tests/kernels/{ => quantization}/test_block_fp8.py,1
tests/v1/kv_connector/unit/test_cache_pollution_prevention.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=NVIDIA_H100_80GB_HBM3.json",1
examples/other/fp8/README.md,1
docs/assets/design/fused_moe_modular_kernel/fused_experts_blocks.png,1
docs/source/getting_started/{tpu-installation.md => installation/tpu.md},1
"vllm/model_executor/layers/quantization/utils/configs/N=2048,K=512,device_name=NVIDIA_A800-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
docs/source/{ => features}/quantization/bnb.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/v1/kv_offload/__init__.py,1
vllm/model_executor/layers/{attention.py => attention/backends/xformers.py},1
tests/entrypoints/pooling/{llm/test_reward.py => reward/test_offline.py},1
examples/openai_chat_completion_client_with_tools.py,1
vllm/model_executor/{tensorizer_loader.py => model_loader/tensorizer.py},1
cacheflow/{server => engine}/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=2304,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=2304,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-AutoFp8-deepgemm-deepep-ht.yaml,1
vllm/device_allocator/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=32,N=2048,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=928,device_name=NVIDIA_L40S.json",1
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/granite_reasoning_parser.py,1
docs/{source => }/assets/deployment/anything-llm-provider.png,1
{examples => vllm/transformers_utils/chat_templates}/template_blip2.jinja,1
.buildkite/{ => scripts}/run-multi-node-test.sh,1
docs/{ => serving}/seed_parameter_behavior.md,1
docs/deployment/integrations/kuberay.md,1
docs/{source => }/design/arch_overview.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=36864,K=7168,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
examples/offline_inference/{offline_inference_with_prefix.py => prefix_caching.py},1
tests/models/test_modelopt.py,1
examples/chart-helm/Chart.yaml,1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_helper.hpp,1
cacheflow/models/layernorm.py,1
csrc/quantization/cutlass_w8a8/scaled_mm_c2x_sm89_dispatch.cuh,1
vllm/{ => v1}/attention/ops/chunked_prefill_paged_decode.py,1
vllm/v1/worker/gpu/mm/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=3584,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a16.json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=192,device_name=NVIDIA_H20-3e.json",1
vllm/{model_executor/layers => }/attention/ops/__init__.py,1
docs/source/usage/lora.rst,1
docs/source/{dev => api}/engine/llm_engine.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=2048,K=512,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/neuron/{ => 1_core}/test_rotary_embedding.py,1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_blockwise_sm120_fp8_dispatch.cuh,1
docs/assets/features/disagg_encoder/disagg_encoder_flow.png,1
docs/{source => }/assets/kernel/v_vec.png,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=192,device_name=NVIDIA_A100-SXM4-80GB.json",1
docs/{source => }/getting_started/v1_user_guide.md,1
docs/features/{compatibility_matrix.md => README.md},1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=256,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
cacheflow/{ => model_executor}/parallel_utils/utils.py,1
docs/{source => }/contributing/deprecation_policy.md,1
docs/{source => }/features/quantization/int8.md,1
vllm/model_executor/layers/{shared_fused_moe => fused_moe}/shared_fused_moe.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=AMD_Instinct_MI325X.json",1
tests/entrypoints/{test_llm_generate.py => llm/test_generate.py},1
tests/models/decoder_only/vision_language/{mm_processor_kwargs => processing}/__init__.py,1
docs/source/assets/figures/perf_a10g_n3_light.png,1
"vllm/model_executor/layers/quantization/utils/configs/{N=3072,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=3072,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
cacheflow/{ => model_executor}/parallel_utils/tensor_parallel/layers.py,1
examples/{ => online_serving}/chart-helm/lintconf.yaml,1
vllm/{model_executor/layers => }/attention/ops/prefix_prefill.py,1
vllm/{entrypoints/openai => }/tool_parsers/qwen3xml_tool_parser.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=768,device_name=NVIDIA_H200.json",1
docs/source/getting_started/installation/cpu/s390x.inc.md,1
tests/{runai_model_streamer => runai_model_streamer_test}/test_runai_model_streamer_loader.py,1
docs/contributing/{ci-failures.md => ci/failures.md},1
vllm/v1/worker/gpu/sample/__init__.py,1
docs/source/{usage => serving}/engine_args.md,1
tests/kernels/{ => moe}/test_cutlass_moe.py,1
cacheflow/model_executor/parallel_utils/tensor_parallel/mappings.py,1
vllm/model_executor/layers/quantization/quark/__init__.py,1
vllm/entrypoints/openai/chat_completion/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=128,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
vllm/{ => v1}/attention/ops/rocm_aiter_mla_sparse.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=1024,device_name=AMD_Instinct_MI325X,block_shape=[128,128].json",1
vllm/model_executor/layers/quantization/kernels/scaled_mm/rocm.py,1
csrc/quantization/{ => w8a8}/fp8/amd/quant_utils.cuh,1
tests/multimodal/assets/rgba.png,1
requirements-tpu.txt => requirements/tpu.txt,1
.buildkite/image_build/image_build_cpu_arm64.sh,1
examples/offline_inference/{ => basic}/basic.py,1
docs/design/{v1 => }/p2p_nccl_connector.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/entrypoints/pooling/{llm => classify}/__init__.py,1
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_blockwise_sm90_fp8_dispatch.cuh,1
examples/offline_inference/{offline_inference_classification.py => classification.py},1
vllm/tool_parsers/xlam_tool_parser.py,1
{cacheflow => vllm}/core/policy.py,1
tests/engine/{test_custom_executor.py => test_executor.py},1
tests/entrypoints/{openai => rpc}/test_collective_rpc.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=1024,device_name=NVIDIA_H200,dtype=fp8_w8a8.json",1
cacheflow/{ => model_executor}/models/gpt2.py,1
tests/entrypoints/{test_openai_vision.py => openai/test_vision.py},1
tools/install_torchcodec_rocm.sh,1
csrc/quantization/w8a8/int8/scaled_quant.cu,1
docs/{source => }/getting_started/installation/gpu/cuda.inc.md,1
tests/entrypoints/pooling/{openai/test_embedding.py => embed/test_online.py},1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/serving-tests.json,1
vllm/model_executor/layers/{triton_kernel => attention/backends}/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=768,device_name=NVIDIA_H20-3e,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/kernels/test_mrope.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=384,device_name=NVIDIA_H200.json",1
tests/{ => model_executor/model_loader}/tensorizer_loader/__init__.py,1
csrc/attention/{attention_dtypes.cuh => attention_dtypes.h},1
vllm/attention/ops/__init__.py,1
tests/v1/kv_connector/__init__.py,1
vllm/distributed/kv_transfer/disagg_prefill_workflow.jpg,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1024,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/source/getting_started/installation/{gpu/index.md => gpu.md},1
tests/entrypoints/{ => openai}/test_guided_processors.py,1
docs/assets/design/{v1 => }/metrics/intervals-3.png,1
vllm/entrypoints/anthropic/{serving_messages.py => serving.py},1
tests/multimodal/assets/corrupted.mp4,1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-CT-fi-cutlass.yaml,1
tests/models/decoder_only/vision_language/processing/test_qwen2_vl.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/{source => }/deployment/frameworks/litellm.md,1
tests/kernels/{ => core}/test_rotary_embedding.py,1
tests/multimodal/media/test_base.py,1
vllm/v1/worker/gpu/{ => sample}/penalties.py,1
tests/models/language/pooling/conftest.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/assets/figures/perf_a100_n1_light.png,1
.github/ISSUE_TEMPLATE/{700-performance discussion.yml => 700-performance-discussion.yml},1
tests/models/{decoder_only/vision_language => multimodal}/processing/test_llava_next.py,1
tests/distributed/test_eplb_fused_moe_layer.py,1
examples/{ => other}/tensorize_vllm_model.py,1
docs/{source => }/assets/features/disagg_prefill/overview.jpg,1
vllm/entrypoints/serve/instrumentator/static/swagger-ui.css,1
vllm/{entrypoints/openai/reasoning_parsers => reasoning}/__init__.py,1
examples/offline_inference/{offline_inference_vision_language.py => vision_language.py},1
tests/entrypoints/sagemaker/__init__.py,1
vllm/entrypoints/openai/parser/__init__.py,1
vllm/compilation/{cuda_piecewise_backend.py => piecewise_backend.py},1
tests/entrypoints/openai/__init__.py,1
csrc/{cache_kernel.cu => cache_kernels.cu},1
vllm/entrypoints/pooling/embed/__init__.py,1
tests/entrypoints/pooling/{openai => embed}/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=512,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=512,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
vllm/entrypoints/mcp/__init__.py,1
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_sm90_fp8_dispatch.cuh,1
tests/v1/{ => distributed}/test_external_lb_dp.py,1
examples/{ => offline_inference}/offline_inference_with_profiler.py,1
docs/source/{serving => usage}/faq.rst,1
docs/{source => }/features/quantization/bitblas.md,1
cacheflow/{server/llm_server.py => engine/llm_engine.py},1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=8960,device_name=NVIDIA_H100_80GB_HBM3,dtype=bf16.json",1
docs/source/{ => features}/quantization/fp8_e4m3_kvcache.md,1
tests/models/test_danube3_4b.py,1
.buildkite/scripts/ci-clean-log.sh,1
benchmarks/kernels/benchmark_fused_collective.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/assets/figures/perf_a10g_n3_dark.png,1
tests/tool_parsers/test_glm4_moe_tool_parser.py,1
cacheflow/entrypoints/openai/__init__.py,1
vllm/model_executor/layers/sparse_attn_indexer.py,1
examples/offline_inference/{ => pooling}/embed_jina_embeddings_v3.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=1152,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=1152,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
tests/compile/{ => distributed}/test_async_tp.py,1
vllm/benchmarks/{ => lib}/endpoint_request_func.py,1
vllm/entrypoints/{score_utils.py => pooling/score/utils.py},1
vllm/{model_executor/parallel_utils => distributed/device_communicators}/pynccl_utils.py,1
vllm/{attention/layers => model_executor/layers/attention}/encoder_only_attention.py,1
vllm/{entrypoints/openai => }/tool_parsers/hermes_tool_parser.py,1
.buildkite/scripts/trigger-ci-build.sh,1
docs/{serving => usage}/usage_stats.md,1
docs/{source => }/deployment/security.md,1
examples/online_serving/opentelemetry/Otel.md,1
tests/tool_parsers/test_jamba_tool_parser.py,1
tests/entrypoints/openai/tool_parsers/test_openai_tool_parser.py,1
examples/online_serving/openai_responses_client_with_mcp_tools.py,1
tests/{tokenization/test_mistral_tokenizer.py => tokenizers_/test_mistral.py},1
vllm/model_executor/warmup/__init__.py,1
tests/models/decoder_only/vision_language/mm_processor_kwargs/__init__.py,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/throughput-tests.json,1
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_azp_sm90_int8.cu,1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=128,device_name=NVIDIA_GB200,dtype=fp8_w8a8.json",1
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_sm100_fp8_dispatch.cuh,1
tests/models/{embedding/language => language/pooling}/test_gritlm.py,1
vllm/{model_executor/layers => }/attention/backends/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
examples/{production_monitoring => prometheus_grafana}/README.md,1
tests/entrypoints/pooling/__init__.py,1
examples/offline_inference_whisper.py,1
docs/{source => }/assets/design/hierarchy.png,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=NVIDIA_A800-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=8960,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8.json",1
docs/serving/serve_args.md,1
csrc/cutlass_extensions/epilogue/broadcast_load_epilogue_array_c3x.hpp,1
docs/source/assets/logos/vllm-logo-only-light.png,1
examples/pooling/embed/{embed_matryoshka_fy.py => embed_matryoshka_fy_offline.py},1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=128,device_name=NVIDIA_H20-3e.json",1
examples/{ => online_serving}/chart-helm/templates/hpa.yaml,1
examples/pooling/token_embed/{jina_embeddings_v4.py => jina_embeddings_v4_offline.py},1
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-BF16-fi-cutlass.yaml,1
tests/models/{decoder_only/vision_language => multimodal/generation}/vlm_utils/runners.py,1
docs/source/getting_started/installation/{ai_accelerator/index.md => ai_accelerator.md},1
vllm/lora/ops/{ => triton_ops}/bgmv_expand_slice.py,1
docs/source/serving/deploying_with_triton.md,1
tests/entrypoints/pooling/{openai/test_rerank.py => score/test_online_rerank.py},1
.clang-format,1
csrc/quantization/{ => w8a8}/fp8/common.cu,1
.buildkite/ci_config.yaml,1
docs/source/deployment/frameworks/lobe-chat.md,1
"vllm/model_executor/layers/fused_moe/configs/E=20,N=2560,device_name=NVIDIA_H100,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/{source => }/deployment/frameworks/dify.md,1
tests/kernels/{ => quantization}/test_fp8_quant.py,1
tests/kernels/{ => core}/test_activation.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=2304,K=7168,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
examples/{ => online_serving}/chart-helm/values.schema.json,1
tests/entrypoints/{openai => pooling}/correctness/test_mteb_score.py,1
Dockerfile.cpu => docker/Dockerfile.cpu,1
tests/v1/e2e/__init__.py,1
tests/multimodal/assets/image2.png,1
assets/figures/perf_a10g_n1_light.png,1
docs/source/serving/deploying_with_nginx.md,1
csrc/quantization/{gptq_marlin => marlin}/gptq_marlin_repack.cu,1
vllm/model_executor/layers/fused_moe/oracle/__init__.py,1
tests/tool_parsers/__init__.py,1
docs/source/models/{supported_models.rst => supported_models.md},1
tests/models/{decoder_only => language}/__init__.py,1
vllm/transformers_utils/configs/bagel.py,1
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-trtllm.yaml,1
tests/models/decoder_only/language/test_nvfp4.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=1536,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/model_executor/layers/attention/ops/__init__.py,1
examples/{ => other}/fp8/quantizer/quantize.py,1
docs/design/{v1 => }/torch_compile.md,1
tests/entrypoints/pooling/{correctness => basic}/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=1152,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=1152,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
docs/source/contributing/{overview.rst => overview.md},1
tests/{engine/test_detokenization.py => detokenizer/test_disable_detokenization.py},1
"vllm/model_executor/layers/quantization/utils/configs/N=32768,K=512,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/latency-tests-cpu.json,1
gradio_webserver.py => examples/gradio_webserver.py,1
tests/entrypoints/{ => pooling}/llm/test_score.py,1
tests/models/{embedding/language => language/pooling}/test_embedding.py,1
tests/models/{decoder_only/vision_language => multimodal/generation}/test_qwen2_vl.py,1
examples/online_serving/{disagg_xpyd/disagg_prefill_proxy_xpyd.py => disaggregated_serving_p2p_nccl_xpyd/disagg_proxy_p2p_nccl_xpyd.py},1
examples/pooling/embed/openai_embedding_long_text/client.py,1
docs/source/{automatic_prefix_caching/details.md => design/automatic_prefix_caching.md},1
csrc/attention/attention_dtypes.cuh,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=16384,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=16384,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128,128].json}",1
"vllm/model_executor/layers/quantization/utils/configs/{N=24576,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=24576,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
